1291^Indiana Jones and the Last Crusade (1989)^When Dr. Henry Jones Sr. suddenly goes missing while pursuing the Holy Grail, eminent archaeologist Indiana must team up with Marcus Brody, Sallah and Elsa Schneider to follow in his father's footsteps and stop the Nazis from recovering the power of eternal life.^127 minutes^October 21, 2003^1989^Deutsch|ελληνικά|English ^Action|Adventure ^Harrison Ford|Sean Connery|Denholm Elliott|Alison Doody|John Rhys-Davies|Julian Glover|River Phoenix|Michael Byrne|Kevork Malikyan|Robert Eddison|Richard Young|Alexei Sayle|Paul Maxwell|Isla Blair|Vernon Dobtcheff|Alex Hyde-White|J. J. Hardy|Bradley Gregg|Jeff O'Haco|Vince Deadrick Sr.|Marc Miles|Ted Grossman|Tim Hiser|Larry Sanders|Will Miles|David Murray|Jerry Harte|Billy J. Mitchell|Martin Gordon|Paul Humpoletz|Tom Branch|Graeme Crowther|Luke Hanson|Chris Jenkinson|Nicola Scott|Louis Sheldon|Stefan Kalipha|Peter Pacey|Pat Roach|Suzanne Roquette|Eugene Lipinski|George Malpas|Julie Eccles|Nina Armstrong|Ronald Lacey|Nick Gillard|Derek Lyons|Lee Richards|Michael Sheard|Tip Tipping|Frederick Jaeger|Harrison Ford|Sean Connery|Denholm Elliott|Alison Doody|John Rhys-Davies ^Steven Spielberg ,,,,,,,,,,,,,,,,,,,
1292^Being There (1979)^A simple-minded gardener named Chance has spent all his life in the Washington D.C. house of an old man. When the man dies, Chance is put out on the street with no knowledge of the world except what he has learned from television.^130 minutes^April 3, 2001^1979^English ^Comedy|Drama ^Peter Sellers|Shirley MacLaine|Melvyn Douglas|Jack Warden|Richard Dysart|Richard Basehart|Ruth Attaway|David Clennon|Fran Brill|Denise DuBarry|Alice Hirson|Jerome Hellman|John Harkins|James Noble|Peter Sellers|Shirley MacLaine|Melvyn Douglas|Jack Warden|Richard Dysart ^Hal Ashby ,,,,,,,,,,,,,,,,,,,,
1293^Gandhi (1982)^In the early years of the 20th century, Mohandas K. Gandhi, a British-trained lawyer, forsakes all worldly possessions to take up the cause of Indian independence. Faced with armed resistance from the British government, Gandhi adopts a policy of 'passive resistance', endeavouring to win freedom for his people without resorting to bloodshed.^191 minutes^August 28, 2001^1982^English|हिन्दी ^Drama ^Ben Kingsley|Candice Bergen|Edward Fox|John Gielgud|Trevor Howard|Rohini Hattangadi|John Mills|Martin Sheen|Ian Charleson|Roshan Seth|Om Puri|Saeed Jaffrey|Alyque Padamsee|Amrish Puri|Geraldine James|Daniel Day-Lewis|Athol Fugard|Dalip Tahil|Günther Maria Halmer|Shreeram Lagoo|Terrence Hardiman|Ian Bannen|Michael Bryant|John Clements|Richard Griffiths|Nigel Hawthorne|Bernard Hepton|Michael Hordern|Richard Vernon|Harsh Nayyar|Vijay Kashyap|Supriya Pathak|Neena Gupta|Shane Rimmer|Peter Harlowe|Anang Desai|Winston Ntshona|Peter Cartwright|Marius Weyers|Richard Mayes|Alok Nath|Ken Hutchison|Norman Chancer|Charu Bala Chokshi|Ray Burdis|Daniel Peacock|Avis Bunnage|Mohan Agashe|John Savident|Michael Godley|Christopher Good|David Markham|Moti Makan|Jalal Agha|Rupert Frazer|K.K. Raina|Dominic Guard|Bernard Hill|Nana Palsikar|Graham Seed|Keith Drinkel|Gerald Sim|Colin Farrell|Sanjeev Puri|James Cossins|Geoffrey Chater|Habib Tanvir|Barry John|Brian Oulton|James Snell|John Boxer|Bernard Horsfall|Richard Leech|Pankaj Kapur|David Sibley|Stanley Lebor|Jon Croft|William Hoyland|John Ratzenberger|Jack McKenzie|Vinay Apte|Suhas Palshikar|Shekhar Chatterjee|Amarjeet|Sunil Shende|Derek Lyons|Sudhir Dalvi|David Gant|Tom Alter|Ernest Clark |Fred Wood|John Quentin|Ben Kingsley|Candice Bergen|Edward Fox|John Gielgud|Trevor Howard ^Richard Attenborough ,,,,,,,,,,,,,,,,
1295^Unbearable Lightness of Being, The (1988)^Successful surgeon Tomas leaves Prague for an operation, meets a young photographer named Tereza, and brings her back with him. Tereza is surprised to learn that Tomas is already having an affair with the bohemian Sabina, but when the Soviet invasion occurs, all three flee to Switzerland. Sabina begins an affair, Tom continues womanizing, and Tereza, disgusted, returns to Czechoslovakia. Realizing his mistake, Tomas decides to chase after her.^171 minutes^September 17, 2002^1988^English ^Drama ^Daniel Day-Lewis|Juliette Binoche|Lena Olin|Derek de Lint|Stellan Skarsgård|Erland Josephson|Pavel Landovský|Donald Moffat|Daniel Olbrychski|Tomasz Borkowy|Bruce Myers|Pavel Slabý|Pascale Kalensky|Jacques Ciron|Anne Lonnberg|László Szabó|Vladimír Valenta|Clovis Cornillac|Consuelo De Haviland|Leon Lissek|Daniel Day-Lewis|Juliette Binoche|Lena Olin|Derek de Lint|Stellan Skarsgård ^Philip Kaufman ,,,,,,,,,,,
1296^Room with a View, A (1986)^When Lucy Honeychurch and chaperon Charlotte Bartlett find themselves in Florence with rooms without views, fellow guests Mr Emerson and son George step in to remedy the situation. Meeting the Emersons could change Lucy's life forever but, once back in England, how will her experiences in Tuscany affect her marriage plans?^117 minutes^April 6, 2004^1985^English|Italiano ^Drama|Romance ^Maggie Smith|Helena Bonham Carter|Denholm Elliott|Julian Sands|Simon Callow|Patrick Godfrey|Judi Dench|Fabia Drake|Amanda Walker|Joan Henley|Daniel Day-Lewis|Maria Britneva|Rosemary Leach|Rupert Graves|Peter Cellier|Mia Fothergill|Matyelok Gibbs|Kitty Aldridge|Patricia Lawrence|Freddy Korner|Elizabeth Marangoni|Mirio Guidelli|Lucca Rossi|Isabella Celani|Luigi Di Fiore|Maggie Smith|Helena Bonham Carter|Denholm Elliott|Julian Sands|Simon Callow ^James Ivory ,,,,,,,,,,,,,,,,,
1297^Real Genius (1985)^Chris is the top brain who just wants to party, Mitch is the 15-year-old college wiz kid. Supposedly hard at work on a lab project with a mysterious deadline, they still find time to use their genius to discover new ways to have fun.^106 minutes^June 11, 2002^1985^English ^Comedy ^Val Kilmer|Gabriel Jarret|Michelle Meyrink|William Atherton|Jon Gries|Patti D'Arbanville|Stacy Peralta|Louis Giambalvo|Ed Lauter|Beau Billingslea|JoAnn Willette|Joanne Baron|Monte Landis|Sandy Martin|Severn Darden|Robert Prescott|Tommy Swerdlow|Dean Devlin|Yuji Okumoto|Lynda Wiesmeier|Penny Baker|Marcia Karr|Deborah Foreman|Val Kilmer|Gabriel Jarret|Michelle Meyrink|William Atherton|Jon Gries ^Martha Coolidge ,,,,,,,,,,,,,,,,,,,
1298^Pink Floyd: The Wall (1982)^A troubled rock star descends into madness in the midst of his physical and social isolation from everyone.^95 minutes^December 2, 1999^1982^English ^Drama|Musical ^Christine Hargreaves|James Laurenson|Eleanor David|Bob Geldof|Alex McAvoy|Jenny Wright|Kevin McKeon|Bob Hoskins|David Bingham|Ellis Dale|James Hazeldine|Ray Mort|Margery Mason|Robert Bridges|Michael Ensign|Vincent Wong|Christine Hargreaves|James Laurenson|Eleanor David|Bob Geldof|Alex McAvoy ^Alan Parker ,,,,,,,,,,,,,,,,,,,,,
1299^Killing Fields, The (1984)^The Killing Fields tells the real life story of a friendship between two journalists, an American and a Cambodian, during the bloody Khmer Rouge takeover of Cambodia in 1975, which lead to the death of 2-3 million Cambodians during the next four years, until Pol Pot's regime was toppled by the intervening Vietnamese in 1979.^141 minutes^March 13, 2001^1984^Português|English|Français|Magyar ^Drama|War ^Sam Waterston|Haing S. Ngor|Craig T. Nelson|John Malkovich|Athol Fugard|Julian Sands|Spalding Gray|Bill Paterson|Graham Kennedy|Katherine Krapum Chey|Oliver Pierpaoli|Edward Entero Chey|Tom Bird|Monirak Sisowath|Lambool Dtangpaibool|Ira Wheeler|David Henry|Patrick Malahide|Nell Campbell|Joan Harris|Joanna Merlin|Jay Barney|Mark Long|Sayo Inaba|Mow Leng|Chinsaure Sa|Hout Ming Tran|Thach Suon|Neevy Pal|Sam Waterston|Haing S. Ngor|Craig T. Nelson|John Malkovich|Athol Fugard ^Roland Joffé ,,,,,,,,,,,,,,,,
1300^My Life as a Dog (Mitt liv som hund) (1985)^A boy and his brother don't get along well. In order to let their ill mother rest, they are separated and sent to different relatives.^101 minutes^February 23, 1999^1985^svenska ^Comedy|Drama ^Anton Glanzelius|Tomas von Brömssen|Anki Lidén|Kicki Rundgren|Melinda Kinnaman|Lennart Hjulström|Ing-Marie Carlsson|Ralph Carlsson|Johan Widerberg|Manfred Serner|Jan-Philip Hollström|Leif Ericson|Christina Carlwind|Viveca Dahlén|Arnold Alfredsson|Fritz Elofsson|Didrik Gustafsson|Per Ottosson|Magnus Rask|Anton Glanzelius|Tomas von Brömssen|Anki Lidén|Kicki Rundgren|Melinda Kinnaman ^Lasse Hallström ,,,,,,,,,,,,,,,,,,,,
1301^Forbidden Planet (1956)^Captain Adams and the crew of the Starship C57D fly towards planet Altair 4 in search for the Bellerphon spaceship that has been missing for twenty years. To their surprise they are already being expected. A classic science fiction film from 1957 starring Leslie Nielsen.^98 minutes^August 22, 1997^1956^English ^Drama|Sci-Fi ^Walter Pidgeon|Anne Francis|Leslie Nielsen|Warren Stevens|Jack Kelly|Richard Anderson|Earl Holliman|Robert Dix|Jimmy Thompson|James Drury|Harry Harvey Jr.|Roger McGee|Peter Miller|Morgan Jones|Richard Grant|Robby the Robot|James Best|William Boyett|Frankie Darro|Gavin MacLeod|Marvin Miller|George Wallace|Walter Pidgeon|Anne Francis|Leslie Nielsen|Warren Stevens|Jack Kelly ^Fred M. Wilcox ,,,,,,,,,,,,,,,,,,,,,
1302^Field of Dreams (1989)^Ray Kinsella is an Iowa farmer who hears a mysterious voice telling him to turn his cornfield into a baseball diamond. He does, but the voice's directions don't stop -- even after the spirits of deceased ballplayers turn up to play.^107 minutes^June 8, 2004^1989^English ^Children|Drama|Fantasy ^Kevin Costner|Amy Madigan|Gaby Hoffmann|Ray Liotta|Timothy Busfield|James Earl Jones|Burt Lancaster|Frank Whaley|Dwier Brown|James Andelin|Fern Persons|Kelly Coffield Park|Michael Milhoan|Steve Eastin|Charles Hoyes|Art LaFleur|Lee Garlington|Mike Nussbaum|Larry Brandenburg|Robert Kurcz|Geoffrey Nauffts|Anne Seymour|Brian E. Frankish|Beatrice Fredman|Ben Affleck|Matt Damon|Kevin Fennessy|Kevin Costner|Amy Madigan|Gaby Hoffmann|Ray Liotta|Timothy Busfield ^Phil Alden Robinson ,,,,,,,,,,,,,,,,,,,,
1303^Man Who Would Be King, The (1975)^A robust adventure about two British adventurers who take over primitive Kafiristan as 'godlike' rulers, meeting a tragic end through their desire for a native girl. Based on a short story by Rudyard Kipling.^129 minutes^November 18, 1997^1975^English ^Adventure|Drama ^Sean Connery|Michael Caine|Christopher Plummer|Saeed Jaffrey|Doghmi Larbi|Jack May|Karroom Ben Bouih|Mohammad Shamsi|Albert Moses|Paul Antrim|Graham Acres|Shakira Caine|Sean Connery|Michael Caine|Christopher Plummer|Saeed Jaffrey|Doghmi Larbi ^John Huston ,,,,,,,,,,,,,,,,,,,
1304^Butch Cassidy and the Sundance Kid (1969)^In late 1890s Wyoming, Butch Cassidy is the affable, clever and talkative leader of the outlaw Hole in the Wall Gang. His closest companion is the laconic dead-shot 'Sundance Kid'. As the west rapidly becomes civilized, the law finally catches up to Butch, Sundance and their gang. Chased doggedly by a special posse, the two decide to make their way to South America in hopes of evading their pursuers once and for all.^110 minutes^May 16, 2000^1969^English|Español ^Action|Western ^Paul Newman|Robert Redford|Katharine Ross|Strother Martin|Henry Jones|Jeff Corey|George Furth|Cloris Leachman|Ted Cassidy|Kenneth Mars|Donnelly Rhodes|Jody Gilbert|Timothy Scott|Don Keefer|Charles Dierkop|Pancho Córdova|Nelson Olmsted|Paul Bryar|Sam Elliott|Charles Akins|Eric Sinclair|Paul Newman|Robert Redford|Katharine Ross|Strother Martin|Henry Jones ^George Roy Hill ,,,,,,,,,,,,,,,,
1305^Paris, Texas (1984)^A man wanders out of the desert not knowing who he is. His brother finds him, and helps to pull his memory back of the life he led before he walked out on his family and disappeared four years earlier.^147 minutes^December 14, 2004^1984^English ^Drama|Romance ^Harry Dean Stanton|Nastassja Kinski|Dean Stockwell|Hunter Carson|Aurore Clément|Bernhard Wicki|John Lurie|Jeni Vici|Sally Norvell|Socorro Valdez|Claresie Mobley|Viva|Tom Farrell|Harry Dean Stanton|Nastassja Kinski|Dean Stockwell|Hunter Carson|Aurore Clément ^Wim Wenders ,,,,,,,,,,,,,,,,,,,
1306^Until the End of the World (Bis ans Ende der Welt) (1991)^Until The End of the World is an odyssey for the modern age. As with Homer's Odyssey, the purpose of the journey is to restore sight -- a spiritual reconciliation between an obsessed father and a deserted son. Dr. Farber, in trying to find a cure for his wife's blindness, has created a device that allows the user to send images directly to the brain, enabling the blind to see.^287 minutes^ ^1991^English|Français|Deutsch|Italiano|日本�?^Adventure|Drama|Sci-Fi ^William Hurt|Solveig Dommartin|Chick Ortega|Eddy Mitchell|Ernie Dingo|Sam Neill|Ernest Berk|Christine Oesterlein|Rüdiger Vogler|Naoto Takenaka|Kuniko Miyake|Chishu Ryu|Allen Garfield|Lois Chiles|Alfred Lynch|David Gulpilil|Jeanne Moreau|Max von Sydow|Justine Saunders|Tom Waits|William Hurt|Solveig Dommartin|Chick Ortega|Eddy Mitchell|Ernie Dingo ^Wim Wenders ,,,,,,,,,,,,,,,,,,
1307^When Harry Met Sally... (1989)^During their travels from Chicago to New York, Harry and Sally Will debate whether or not sex ruins a perfect relationship between a man and a woman. Eleven years and later, they're still no closer to finding the answer.^96 minutes^January 9, 2001^1989^English ^Comedy|Romance ^Meg Ryan|Billy Crystal|Carrie Fisher|Bruno Kirby|Steven Ford|Lisa Jane Persky|Michelle Nicastro|Gretchen Palmer|Robert Alan Beuth|Harley Jane Kozak|Kevin Rooney|Franc Luz|Connie Sawyer|David Burdick|Joe Viviani|Joseph Hunt|Meg Ryan|Billy Crystal|Carrie Fisher|Bruno Kirby|Steven Ford ^Rob Reiner ,,,,,,,,,,,,,,,,,,,
1310^Hype! (1996)^This documentary examines the Seattle scene as it became the focus of a merging of punk rock, heavy metal, and innovation. Building from the grass roots, self-promoted and self-recorded until break-out success of bands like Nirvana brought the record industry to the Pacific Northwest, a phenomenon was born.^84 minutes^December 21, 2004^1996^English ^Documentary ^Valerie M. Agnew|Carrie Akre|Jeff Ament|Michael Anderson|Mark Arm|James Atkins|Jon Auer|Leighton Beezer|Martin Bernier|Kurt Cobain|Chris Cornell|Dale Crover|Kurt Danielson|Elizabeth F. Davis|Thomas A. Doyle|Matt Dresdner|Roisin Dunne|Jack Endino|Bruce Fairweather|Stone Gossard|Dave Grohl|Tad Hutchison|Calvin Johnson|Matt Lukin|Krist Novoselic|Buzz Osborne|Bruce Pavitt|Dan Peters|Jonathan Poneman|Jim Sangster|Ben Shepherd|Eddie Spaghetti|Ken Stringfellow|Kim Thayil|Eddie Vedder|Selene H. Vigil|Kim Warnick|Mia Zapata|Scott McCaughey|Valerie M. Agnew|Carrie Akre|Jeff Ament|Michael Anderson|Mark Arm ^Doug Pray ,,,,,,,,,,,,,,,,,
1311^Santa with Muscles (1996)^Penurious but muscle-bound Blake Thorne has made a vast fortune marketing health food and health supplements. He once was a nice fellow, but as his wealth increases, he becomes increasingly self-centered and decadent. One day, he gets in a great paint-gun fight that goes too far. Blake escapes the cops by running into a shopping mall, quickly donning a Santa Suit and pretending to be St. Nick. A head injury causes Blake to suffer amnesia, and an opportunistic 'elf' decides to convince Blake that he is indeed Santa. This leads 'Santa' to help save an orphanage, filled with adorable moppets, from the machinations of a greedy, insane doctor.^93 minutes^ ^1996^English ^Comedy ^Hulk Hogan|Mila Kunis|Don Stark|Robin Curtis|Garrett Morris|Aria Noelle Curzon|Adam Wylie|Jennifer Paz|Clint Howard|Ed Begley Jr.|Brian J. Williams|Troy Robinson|Hulk Hogan|Mila Kunis|Don Stark|Robin Curtis|Garrett Morris ^John Murlowski ,,,,,,,,,,,,,,
1312^Female Perversions (1996)^An ambitious female attorney wallows in excess and meaningless sex with both male and female partners, while dealing with her personal life problems including helping her kleptomaniac sister.^119 minutes^November 27, 2001^1996^English ^Drama ^Tilda Swinton|Amy Madigan|Karen Sillas|Frances Fisher|Clancy Brown|Marcia Cross|John Diehl|Paulina Porizkova|Laila Robins|Tilda Swinton|Amy Madigan|Karen Sillas|Frances Fisher|Clancy Brown ^Susan Streitfeld ,,,,,,,,,,,,,,,,,,,,
1317^I'm Not Rappaport (1996)^Old Nat Moyer is a talker, a philosopher, and a troublemaker with a fanciful imagination. His companion is Midge Carter, who is half-blind, but still the super of an apartment house. When he is threatened with retirement, Nat battles on his behalf. Nat also takes on his daughter, a drug dealer, and a mugger in this appealing version of a really 'odd couple'.^135 minutes^August 3, 2004^1996^English ^Comedy ^Walter Matthau|Ossie Davis|Amy Irving|Marin Hinkle|Irwin Corey|Bobby Cannavale|Walter Matthau|Ossie Davis|Amy Irving|Marin Hinkle|Irwin Corey ^Herb Gardner ,,,,,,,,,,,,,,
1320^Alien³ (a.k.a. Alien 3) (1992)^After escaping with Newt and Hicks from the alien planet, Ripley crash lands on Fiorina 161, a prison planet and host to a correctional facility. Unfortunately, although Newt and Hicks do not survive the crash, a more unwelcome visitor does. The prison does not allow weapons of any kind, and with aid being a long time away, the prisoners must simply survive in any way they can.^114 minutes^June 1, 1999^1992^English ^Action|Horror|Sci-Fi|Thriller ^Sigourney Weaver|Charles S. Dutton|Charles Dance|Pete Postlethwaite|Ralph Brown|Paul McGann|Danny Webb|Lance Henriksen|Brian Glover|Tom Woodruff Jr.|Deobia Oparei|Niall Buggy|Christopher John Fields|Peter Guinness|Vincenzo Nicoli|Christopher Fairbank|Phil Davis|Paul Brennen|Clive Mantle|Carl Chase|Hi Ching|Leon Herbert|Danielle Edmond|Holt McCallany|Tom Woodruff Jr.|Sigourney Weaver|Charles S. Dutton|Charles Dance|Pete Postlethwaite|Ralph Brown ^David Fincher ,,,,,,,,,,,,,,,
1321^American Werewolf in London, An (1981)^Two American tourists in England are attacked by a werewolf that none of the locals will admit exists.^97 minutes^September 18, 2001^1981^English ^Comedy|Horror|Thriller ^David Naughton|Jenny Agutter|Griffin Dunne|John Woodvine|Lila Kaye|Joe Belcher|David Schofield|Sean Baker|Brian Glover|Rik Mayall|Paddy Ryan|Anne-Marie Davies|Frank Oz|Albert Moses|Don McKillop|Paul Kember|Colin Fernandes|Jim Henson|Michele Brisigotti|Mark Fisher|Gordon Sterne|Paula Jacobs|Claudine Bowyer|Johanna Crayden|Nina Carter|Geoffrey Burridge|Brenda Cavendish|Christopher Scoular|Mary Tempest|Cynthia Powell|Sydney Bromley|Frank Singuineau|Will Leighton|Bob Babenia|Michael Carter|Elizabeth Bradley|Rufus Deakin|Lesley Ward|George Hilsdon|Alan Ford|Lucien Morgan|Linzi Drew|John Altman|John Owens|David Naughton|Jenny Agutter|Griffin Dunne|John Woodvine|Lila Kaye ^John Landis ,,,,,,,,,,,,,,,,,,,,
